2024-06-24 12:20:35,CREATE,10970ce4-b844-4279-8f09-cd68a17433a3,000a8bd2-6c9c-4491-8304-8a768865c007,100
2024-06-24 12:20:42,UPDATE,6a7ead55-8501-49e1-8a03-ee5409613687,000a8bd2-6c9c-4491-8304-8a768865c005,-100
2024-06-25 11:49:12,UPDATE,0523e1f4-899a-4a3b-9327-01dade4f144b,d3af1b4b-730e-40a9-b70a-27c10177c897,39
2024-07-25 12:55:37,CREATE,a0ae97f3-2f43-4e00-b2c5-df38e0e44f00,75f764a6-5db3-4818-bbd8-3e8d8ee4a692,100
2024-07-25 12:56:28,UPDATE,a0ae97f3-2f43-4e00-b2c5-df38e0e44f00,75f764a6-5db3-4818-bbd8-3e8d8ee4a692,566
